state_code,county_code,date_local,site_address,pm_25_ug_m3,pm25_aqi
47,65,5/31/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.2,22
47,65,5/31/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.2,22
47,65,5/31/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.2,22
47,65,5/31/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.2,22
47,65,5/31/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.208333,
47,65,5/30/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.9,25
47,65,5/30/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.9,25
47,65,5/30/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.9,25
47,65,5/30/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.9,25
47,65,5/30/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.929167,
47,65,5/29/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,6,25
47,65,5/29/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,6,25
47,65,5/29/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,6,25
47,65,5/29/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,6,25
47,65,5/29/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,6.058333,
47,65,5/28/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,4.4,18
47,65,5/28/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,4.4,18
47,65,5/28/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,4.4,18
47,65,5/28/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,4.4,18
47,65,5/28/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,4.441667,
47,65,5/27/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.2,22
47,65,5/27/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.2,22
47,65,5/27/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.2,22
47,65,5/27/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.2,22
47,65,5/27/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.2375,
47,65,5/26/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,7.4,31
47,65,5/26/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,7.4,31
47,65,5/26/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,7.4,31
47,65,5/26/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,7.4,31
47,65,5/26/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,7.429167,
47,65,5/25/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,8.3,35
47,65,5/25/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,8.3,35
47,65,5/25/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,8.3,35
47,65,5/25/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,8.3,35
47,65,5/25/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,8.391667,
47,65,5/24/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,7.2,30
47,65,5/24/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,7.2,30
47,65,5/24/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,7.2,30
47,65,5/24/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,7.2,30
47,65,5/24/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,7.2125,
47,65,5/23/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,7.6,32
47,65,5/23/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,7.6,32
47,65,5/23/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,7.6,32
47,65,5/23/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,7.6,32
47,65,5/23/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,7.670833,
47,65,5/22/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,6.7,28
47,65,5/22/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,6.7,28
47,65,5/22/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,6.7,28
47,65,5/22/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,6.7,28
47,65,5/22/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,6.770833,
47,65,5/21/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,4.8,20
47,65,5/21/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,4.8,20
47,65,5/21/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,4.8,20
47,65,5/21/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,4.8,20
47,65,5/21/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,4.8,
47,65,5/20/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,4.2,18
47,65,5/20/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,4.2,18
47,65,5/20/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,4.2,18
47,65,5/20/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,4.2,18
47,65,5/20/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,4.295833,
47,65,5/19/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.1,21
47,65,5/19/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.1,21
47,65,5/19/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.1,21
47,65,5/19/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.1,21
47,65,5/19/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.182609,
47,65,5/18/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,4.8,20
47,65,5/18/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,4.8,20
47,65,5/18/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,4.8,20
47,65,5/18/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,4.8,20
47,65,5/18/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,4.891667,
47,65,5/17/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,10.5,44
47,65,5/17/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,10.5,44
47,65,5/17/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,10.5,44
47,65,5/17/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,10.5,44
47,65,5/17/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,10.545833,
47,65,5/16/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,12,50
47,65,5/16/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,12,50
47,65,5/16/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,12,50
47,65,5/16/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,12,50
47,65,5/16/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,12.091667,
47,65,5/15/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,9.2,38
47,65,5/15/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,9.2,38
47,65,5/15/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,9.2,38
47,65,5/15/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,9.2,38
47,65,5/15/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,9.229167,
47,65,5/14/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,10.6,44
47,65,5/14/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,10.6,44
47,65,5/14/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,10.6,44
47,65,5/14/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,10.6,44
47,65,5/14/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,10.604167,
47,65,5/13/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,8.9,37
47,65,5/13/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,8.9,37
47,65,5/13/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,8.9,37
47,65,5/13/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,8.9,37
47,65,5/13/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,8.975,
47,65,5/12/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.9,25
47,65,5/12/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.9,25
47,65,5/12/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.9,25
47,65,5/12/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.9,25
47,65,5/12/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.9,
47,65,5/11/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,4,17
47,65,5/11/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,4,17
47,65,5/11/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,4,17
47,65,5/11/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,4,17
47,65,5/11/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,4.091667,
47,65,5/10/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.2,22
47,65,5/10/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.2,22
47,65,5/10/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.2,22
47,65,5/10/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.2,22
47,65,5/10/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.216667,
47,65,5/9/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,4.2,18
47,65,5/9/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,4.2,18
47,65,5/9/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,4.2,18
47,65,5/9/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,4.2,18
47,65,5/9/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,4.279167,
47,65,5/8/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5,21
47,65,5/8/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5,21
47,65,5/8/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5,21
47,65,5/8/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5,21
47,65,5/8/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.025,
47,65,5/7/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,4.6,19
47,65,5/7/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,4.6,19
47,65,5/7/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,4.6,19
47,65,5/7/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,4.6,19
47,65,5/7/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,4.616667,
47,65,5/6/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,4.7,20
47,65,5/6/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,4.7,20
47,65,5/6/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,4.7,20
47,65,5/6/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,4.7,20
47,65,5/6/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,4.770833,
47,65,5/5/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,6.4,27
47,65,5/5/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,6.4,27
47,65,5/5/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,6.4,27
47,65,5/5/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,6.4,27
47,65,5/5/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,6.4375,
47,65,5/4/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,7.8,33
47,65,5/4/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,7.8,33
47,65,5/4/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,7.8,33
47,65,5/4/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,7.8,33
47,65,5/4/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,7.895833,
47,65,5/3/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,9,38
47,65,5/3/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,9,38
47,65,5/3/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,9,38
47,65,5/3/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,9,38
47,65,5/3/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,9.0125,
47,65,5/2/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,9.7,40
47,65,5/2/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,9.7,40
47,65,5/2/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,9.7,40
47,65,5/2/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,9.7,40
47,65,5/2/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,9.725,
47,65,5/1/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.3,22
47,65,5/1/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.3,22
47,65,5/1/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.3,22
47,65,5/1/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.3,22
47,65,5/1/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.366667,
47,65,4/30/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,4.7,20
47,65,4/30/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,4.7,20
47,65,4/30/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,4.7,20
47,65,4/30/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,4.7,20
47,65,4/30/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,4.741667,
47,65,4/29/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,7.4,31
47,65,4/29/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,7.4,31
47,65,4/29/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,7.4,31
47,65,4/29/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,7.4,31
47,65,4/29/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,7.495833,
47,65,4/28/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,8.8,37
47,65,4/28/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,8.8,37
47,65,4/28/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,8.8,37
47,65,4/28/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,8.8,37
47,65,4/28/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,8.813636,
47,65,4/27/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.1,21
47,65,4/27/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.1,21
47,65,4/27/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.1,21
47,65,4/27/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.1,21
47,65,4/27/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.141667,
47,65,4/26/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,2.6,11
47,65,4/26/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,2.6,11
47,65,4/26/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,2.6,11
47,65,4/26/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,2.6,11
47,65,4/26/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,2.6875,
47,65,4/25/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,6.2,26
47,65,4/25/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,6.2,26
47,65,4/25/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,6.2,26
47,65,4/25/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,6.2,26
47,65,4/25/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,6.204167,
47,65,4/24/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,4.6,19
47,65,4/24/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,4.6,19
47,65,4/24/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,4.6,19
47,65,4/24/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,4.6,19
47,65,4/24/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,4.6625,
47,65,4/23/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.7,24
47,65,4/23/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.7,24
47,65,4/23/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.7,24
47,65,4/23/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.7,24
47,65,4/23/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.716667,
47,65,4/22/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.1,21
47,65,4/22/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.1,21
47,65,4/22/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.1,21
47,65,4/22/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.1,21
47,65,4/22/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.15,
47,65,4/21/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.5,23
47,65,4/21/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.5,23
47,65,4/21/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.5,23
47,65,4/21/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.5,23
47,65,4/21/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.583333,
47,65,4/20/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,4.8,20
47,65,4/20/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,4.8,20
47,65,4/20/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,4.8,20
47,65,4/20/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,4.8,20
47,65,4/20/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,4.866667,
47,65,4/19/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,8.7,36
47,65,4/19/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,8.7,36
47,65,4/19/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,8.7,36
47,65,4/19/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,8.7,36
47,65,4/19/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,8.770833,
47,65,4/18/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,6.2,26
47,65,4/18/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,6.2,26
47,65,4/18/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,6.2,26
47,65,4/18/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,6.2,26
47,65,4/18/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,6.283333,
47,65,4/17/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,13.4,54
47,65,4/17/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,13.4,54
47,65,4/17/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,13.4,54
47,65,4/17/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,13.4,54
47,65,4/17/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,13.45,
47,65,4/16/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,10.5,44
47,65,4/16/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,10.5,44
47,65,4/16/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,10.5,44
47,65,4/16/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,10.5,44
47,65,4/16/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,10.525,
47,65,4/15/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,6,25
47,65,4/15/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,6,25
47,65,4/15/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,6,25
47,65,4/15/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,6,25
47,65,4/15/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,6.008333,
47,65,4/14/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.1,21
47,65,4/14/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.1,21
47,65,4/14/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.1,21
47,65,4/14/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.1,21
47,65,4/14/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.191667,
47,65,4/13/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,2.7,11
47,65,4/13/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,2.7,11
47,65,4/13/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,2.7,11
47,65,4/13/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,2.7,11
47,65,4/13/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,2.7,
47,65,4/12/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,12.3,51
47,65,4/12/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,12.3,51
47,65,4/12/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,12.3,51
47,65,4/12/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,12.3,51
47,65,4/12/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,12.308333,
47,65,4/11/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,7.8,33
47,65,4/11/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,7.8,33
47,65,4/11/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,7.8,33
47,65,4/11/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,7.8,33
47,65,4/11/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,7.8875,
47,65,4/10/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.3,22
47,65,4/10/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.3,22
47,65,4/10/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.3,22
47,65,4/10/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.3,22
47,65,4/10/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.366667,
47,65,4/9/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5,21
47,65,4/9/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5,21
47,65,4/9/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5,21
47,65,4/9/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5,21
47,65,4/9/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.095833,
47,65,4/8/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,9.8,41
47,65,4/8/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,9.8,41
47,65,4/8/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,9.8,41
47,65,4/8/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,9.8,41
47,65,4/8/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,9.816667,
47,65,4/7/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,13.8,55
47,65,4/7/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,13.8,55
47,65,4/7/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,13.8,55
47,65,4/7/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,13.8,55
47,65,4/7/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,13.879167,
47,65,4/6/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,11.6,48
47,65,4/6/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,11.6,48
47,65,4/6/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,11.6,48
47,65,4/6/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,11.6,48
47,65,4/6/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,11.613043,
47,65,4/5/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,11.8,49
47,65,4/5/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,11.8,49
47,65,4/5/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,11.8,49
47,65,4/5/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,11.8,49
47,65,4/5/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,11.85,
47,65,4/4/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,9.8,41
47,65,4/4/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,9.8,41
47,65,4/4/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,9.8,41
47,65,4/4/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,9.8,41
47,65,4/4/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,9.829167,
47,65,4/3/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,8.1,34
47,65,4/3/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,8.1,34
47,65,4/3/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,8.1,34
47,65,4/3/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,8.1,34
47,65,4/3/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,8.169565,
47,65,4/2/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.2,22
47,65,4/2/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.2,22
47,65,4/2/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.2,22
47,65,4/2/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.2,22
47,65,4/2/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.2,
47,65,4/1/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,3.9,16
47,65,4/1/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,3.9,16
47,65,4/1/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,3.9,16
47,65,4/1/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,3.9,16
47,65,4/1/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,3.916667,
47,65,3/31/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,4.3,18
47,65,3/31/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,4.3,18
47,65,3/31/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,4.3,18
47,65,3/31/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,4.3,18
47,65,3/31/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,4.316667,
47,65,3/31/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,3.8,16
47,65,3/31/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,3.8,16
47,65,3/31/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,3.8,16
47,65,3/31/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,3.8,16
47,65,3/31/2020,"1517 TOMBRAS AVENUE, EAST RIDGE",4.1,17
47,65,3/31/2020,"1517 TOMBRAS AVENUE, EAST RIDGE",4.1,17
47,65,3/31/2020,"1517 TOMBRAS AVENUE, EAST RIDGE",4.1,17
47,65,3/31/2020,"1517 TOMBRAS AVENUE, EAST RIDGE",4.1,17
47,65,3/30/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.9,25
47,65,3/30/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.9,25
47,65,3/30/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.9,25
47,65,3/30/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.9,25
47,65,3/30/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,5.966667,
47,65,3/29/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,7,29
47,65,3/29/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,7,29
47,65,3/29/2020,RIVERSIDE SUBSTATION  911 SISKIN DR,7,29
